@relation land_ort_train_table


@attribute location_found {false, true}
@attribute tokens {2, 1}
@attribute loc_lev numeric
@attribute eins {NE, ADV, NN, XY, ADJA, CARD, ADJD, FM, PIAT, APPR}
@attribute zwei {NE, NN, CARD}
@attribute one {NNP, JJ, NN, VBG, NNS, NNPS, VB, PRP, FW, UH, CC, MD, CD, RB, VBN, DT, IN}
@attribute two {NNP, CC, NN, NNPS, MD, VBG, RB, CD, NNS, VBN, FW, VB, IN, JJ}
@attribute count_one numeric
@attribute count_two numeric
@attribute has_adj {0, 1}
@attribute navi numeric
@attribute lang {en, de}
@attribute music_class numeric
@attribute body_class numeric
@attribute news_class numeric
@attribute location_class numeric
@attribute family_class numeric
@attribute career_class numeric
@attribute entity_class numeric
@attribute navigational_class {0, 1}
@attribute music_klasse numeric
@attribute body_klasse {0, 0.143, 0.286, 0.429}
@attribute news_klasse numeric
@attribute location_klasse numeric
@attribute family_klasse numeric
@attribute career_klasse numeric
@attribute class {NACHRICHTEN/INFORMATION, LAND/ORT}


@data
false,2,-1,NN,NN,NNP,NNP,1,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,3,NE,NE,DT,NNP,12,2,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NNP,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0.111,0,0.111,0,0,0.091,NACHRICHTEN/INFORMATION
false,2,3,NE,NE,NNP,NNP,71,18,0,52,en,1.4052,1.2578,2.017,1.3721,0.9698,1.2629,1.4826,0,0,0,0.444,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,1,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,1.714,0,0,LAND/ORT
false,1,-1,NE,?,NNP,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NNS,?,2,8,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.286,0,0,LAND/ORT
true,2,0,NN,NE,NNP,NNP,17,9,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0.333,0.143,0,0.182,LAND/ORT
true,2,0,NN,NN,NN,NN,4,0,0,0,de,0,0,0,0,0,0,0,0,0.111,0,0,0.143,0,0.182,LAND/ORT
true,1,0,NE,?,NN,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,16,134,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.286,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,2,0,NN,NE,NN,NN,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,LAND/ORT
false,2,4,NE,NE,NNP,NNP,854,1,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NNP,?,3,0,0,0,en,1.2388,1.1762,1.1312,1.1901,1.5809,1.1636,1.4735,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,32,3,0,5,de,1.7071,1.2637,1.3252,1.2789,1.1482,1.1581,1.2871,0,0.111,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NN,NN,0,1,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,LAND/ORT
true,2,0,NN,NE,NNP,NNP,8,77,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
false,1,2,NE,?,UH,?,70,0,0,3,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,13,80,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,?,?,1,0,0,0,en,0.6822,1.0317,0.4864,0,0.4655,1.1675,0.3466,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,1,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,LAND/ORT
false,2,5,NE,NN,NNP,NNP,7,0,0,0,de,1.3703,1.1762,1.1892,1.1901,1.0714,1.0797,1.1988,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,1,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,0,11,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,5,NN,NE,NNP,NNP,21,6,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NNP,?,0,0,0,0,en,1.2145,1.1726,1.3936,1.4687,1.0359,1.1775,1.3765,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNP,1,0,0,1,en,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,5,NE,NE,NNP,NNP,17,819,0,0,en,1.0768,1.0224,0.9862,1.0343,1.3512,1.0044,1.2405,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,7,NE,NE,NNP,NNP,400,5,0,0,de,2.9985,3.0436,3.1457,3.5145,2.3131,2.8084,3.3038,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,13,NE,NE,NN,NN,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,12,NE,?,NNP,?,15,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
false,1,2,NN,?,CC,?,400,0,0,2,de,1.4016,1.3592,1.64,1.6593,1.2331,1.3581,1.6017,0,0.111,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,5,ADJA,NE,NNP,NNP,110,5,1,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.357,0,0,LAND/ORT
true,1,0,NE,?,NN,?,9,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.071,0,0,LAND/ORT
true,1,0,NE,?,NN,?,1,165,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
false,2,0,NE,NE,NN,NN,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,0,NN,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,2,0,NE,NE,NNP,NNP,0,195,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NN,NN,NNP,NNP,1,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,0,4,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,1.357,0,0,LAND/ORT
false,1,5,NE,?,NNP,?,4,0,0,3,de,1.2388,1.1762,1.1312,1.1901,1.5809,1.1636,1.4735,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,0,1,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,ADJD,?,?,?,1,0,1,0,de,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NN,NE,NNP,NNP,0,5,0,0,en,0.9664,0.8909,0.9911,0.9708,0.6803,1.5087,1.0398,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,10,NE,?,NN,?,0,2,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,?,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.357,0,0,LAND/ORT
false,2,6,NE,NE,NNP,NNPS,7,1,0,3,en,1.4431,1.0961,1.1445,1.109,1.0003,1.0072,1.118,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,?,?,13,0,0,0,en,1.1544,1.0961,1.0561,1.109,1.4586,1.0802,1.347,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NNP,NNP,1,13,0,1,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.214,0,0,LAND/ORT
false,2,4,NN,NE,NNP,NNP,0,1,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,JJ,?,18,0,1,0,en,1.213,1.148,1.16,1.396,1.023,1.074,1.231,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,VBG,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,1.111,0,0,0.091,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,0,99,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,2,1,NE,NE,NNP,NNP,8,9,0,0,en,2.5023,2.2476,2.2723,2.4839,2.0262,2.0829,2.3475,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NNP,NNP,7,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.071,0,0.727,LAND/ORT
false,1,3,NE,?,FW,?,11,25,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,5,0,0,1,en,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0,0,0,LAND/ORT
true,2,0,NE,NN,NNP,NNP,8,0,0,0,en,0.509,0.7617,1,0,0.3449,0.8924,0.2574,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,1,NE,?,NNP,?,76,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,1.714,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NN,NN,1,15,0,1,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0,0,0,LAND/ORT
true,2,0,NE,NE,NNP,NNP,10,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,1,0,NE,?,NN,?,0,867,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,2,NE,?,?,?,15,0,0,1,en,1.3731,1.6164,1.4086,1.3721,1.2218,1.5363,1.6417,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NN,NN,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,3,NE,NE,NNP,NNP,8,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,12,NN,NE,NNP,NNP,0,15,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
false,1,8,NE,?,NNP,?,343,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,?,?,8,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NN,NE,NNP,NNP,2,3,0,0,de,1.1351,1.2661,1.0973,1.0392,0.9979,1.3105,1.1794,0,0,0,0,0.143,0,0,LAND/ORT
false,2,28,NE,NE,NNP,JJ,5,0,1,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.571,0,0,NACHRICHTEN/INFORMATION
false,2,1,NE,NE,NNP,NN,9,56,0,0,de,2.1856,2.328,2.1926,2.2427,1.8447,2.4116,2.3651,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,19,NE,?,NNP,?,3,0,0,0,en,1.11,1.0218,1.1375,1.1126,0.7859,1.7507,1.1938,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,35,0,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,2,12,0,0,en,0,0,0,0,0,0,0,0,0.444,0,0,0,0,0,LAND/ORT
false,2,23,NE,NE,NNP,NNP,24,15,0,0,en,1.384,1.433,1.2242,1.109,1.213,1.4846,1.2579,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,CARD,NN,CD,NNPS,3,8,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NNP,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0.444,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NN,?,4,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,16,134,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.286,0,0,LAND/ORT
false,1,-1,NE,?,NNP,?,177,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,0,39,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NNP,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,1,NN,NN,NNP,NNP,2,6,0,2,de,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,4,NN,NE,NNP,NNP,32,3,0,20,de,2.7725,2.9157,2.7647,2.8698,2.2458,3.2377,2.9298,0,0.111,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,ADV,NN,NNP,NNPS,55,1,0,0,en,1.132,1.0714,1.0832,1.3606,0.9548,1.0033,1.1487,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,4,NE,NE,NNP,NNP,737,525,0,3,de,1.2121,1.4426,1.2213,1.1918,1.0778,1.3592,1.4177,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,MD,0,13,0,0,de,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,0,NE,?,NN,?,0,47,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,NNP,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,1.357,0,0,LAND/ORT
true,2,0,NE,NE,NNP,NNP,17,1,0,0,de,0,0,0,0,0,0,0,0,0,0,0.333,0.214,0,0.182,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NNP,?,116,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,6.167,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NNP,?,2,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,LAND/ORT
false,1,-1,NN,?,NN,?,155,0,0,2,de,1.2145,1.2164,1.4332,1.5363,1.2532,1.2271,1.3765,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,14,APPR,?,NN,?,5,0,0,153,en,0.6185,0.9311,0.4413,0,0.4202,1.0929,0.3132,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,CARD,NN,CD,NN,34,1,0,0,de,1.1328,1.0943,1.2197,1.1918,0.8433,1.0989,1.2809,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,1,13,0,0,en,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,0,42,0,0,en,1.3563,1.0961,1.1373,1.109,1.0003,1.0391,1.118,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NN,?,0,18,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,LAND/ORT
true,2,0,NN,NE,NNP,NNP,9,18,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.286,0,0.182,LAND/ORT
false,1,-1,NE,?,?,?,61,0,0,0,de,1.1544,1.0961,1.0561,1.109,1.4586,1.0802,1.347,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,4,NE,NE,NNP,NNP,65,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NN,NNP,9,35,0,0,en,1.0992,1.2759,1.0106,0.9651,1.3194,1.3974,1.28,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,JJ,NNP,69,0,1,3,de,1.7057,1.69,1.5076,1.613,1.5116,1.6371,1.6539,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NN,NNP,NNP,248,2,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,16,134,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.286,0,0,LAND/ORT
true,1,1,NN,?,NN,?,31,0,0,2,en,1.0583,1.1229,1.0421,1.1782,0.985,1.4744,1.1282,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NN,NE,NN,NN,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,997,0,0,0,de,1.2153,0.9539,0.9892,0.9651,0.8718,0.9029,0.974,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNP,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,LAND/ORT
false,2,-1,NN,NN,NNP,NNP,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
true,1,0,NE,?,NN,?,4,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,-1,NE,NN,NN,NN,5,0,0,0,en,1.2792,1.0943,1.5158,1.1918,0.8433,1.0989,1.2809,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NNP,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NN,NE,NNP,NNP,0,0,0,0,de,0,0,0,0,0,0,0,0,0.556,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,5,NE,NE,NNP,NNP,4,88,0,3,de,2.4509,2.4918,2.4875,2.5527,2.7743,2.5228,2.7782,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,6,NE,NN,NNP,NNP,0,1,0,0,de,0,0,0,0,0,0,0,0,0,0,0,1.357,0,0,LAND/ORT
false,2,5,NN,NE,VB,NNP,11,4,0,10,de,2.5623,2.5676,2.5398,2.5622,2.7501,2.594,3.5053,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,?,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0.444,0,0.111,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNP,18,0,0,52,en,1.4052,1.2578,2.017,1.3721,0.9698,1.2629,1.4826,0,0,0,0.444,0,0,0,NACHRICHTEN/INFORMATION
false,2,2,NE,NE,NNP,NNP,570,70,0,3,de,2.9985,3.0436,3.1457,3.5145,2.3131,2.8084,3.3038,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NNP,?,5,0,0,0,en,1.4016,1.5645,1.5189,1.4762,1.0399,1.3565,1.775,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NN,?,NN,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NN,NE,NNP,NNP,38,4,0,0,de,2.9793,2.7855,2.85,3.0361,2.3047,2.5623,2.939,0,0,0,0,1.5,0,0,LAND/ORT
true,2,0,NN,NE,JJ,NN,206,1,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
true,2,0,NN,NE,NNP,NNP,0,18,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.286,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,0,9,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NE,NN,NNP,MD,27,3,0,0,de,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,2,NE,NN,CC,CC,15,400,0,2,de,1.4016,1.3592,1.64,1.6593,1.2331,1.3581,1.6017,0,0.111,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,4,ADJA,NE,NN,NN,7,7,1,0,de,1.184,1.208,1.184,1.324,0.979,1.103,1.406,0,0,0,0,0,0,0.182,LAND/ORT
