id,location_name,location_iata,location_state,location_art
52bee935-8686-4fdc-a9bd-e99ca262fc2b,Mason City (Iowa) Mason City,MCW,Vereinigte Staaten|USA,int
79f8b8c3-1dc3-4d50-a62a-c931214ef941,Makhachkala,MCX,Russland,int
f8d4fee4-0bf0-43d6-a161-494c9fdfeb2e,Maroochydore,MCY,Australien,int
58dfb30e-e89a-4add-ba49-1b410a02ccc5,Maceió Maceio,MCZ,Brasilien,int
1366f96e-df1b-4d32-89f6-55c4e337c0ef,San Antonio,MDA,Vereinigte Staaten|USA,int
3e6e5d16-597a-4672-985b-90abca461d76,Melinda,MDB,Belize,int
de6c64f3-f8ae-47a2-9c1e-2572aa3ce4eb,Manado,MDC,Indonesien,int
6b8ee51d-9f78-4ad3-bee1-1f8cc800596f,Midland (Texas) Midland,MDD,Vereinigte Staaten|USA,int
e6de937c-b1a8-4220-955a-9d93716727d1,Medellín,MDE,Kolumbien,int
d72f0b51-7c86-490e-9bf1-3013fdbb37c8,Medford (Wisconsin) Medford,MDF,Vereinigte Staaten|USA,int
5f121602-3359-4b09-b412-f317935ca281,Mudanjiang,MDG,China,int
44644be3-0191-4e31-8a78-1554009308e1,Carbondale (Illinois)|Carbondale/Murphysboro,MDH,Vereinigte Staaten|USA,int
d0ec4bf5-3a21-4e97-9d0f-bbfe9411eaea,Makurdi,MDI,Nigeria,int
a8830aa2-c7ac-48fb-8c23-02650a6caa29,Madras (Oregon) Madras,MDJ,Vereinigte Staaten|USA,int
4a9b91cd-5932-40dd-93da-c9b52a7e377b,Mbandaka,MDK,Demokratische Republik Kongo,int
bef5f87e-1201-47b6-8f24-999b3700ca1b,Mandalay,MDL,Myanmar,int
bc68e8bc-7b97-4aa4-bcb4-dc9f82b5bc92,Munduku,MDM,Papua-Neuguinea,int
9ddad101-7cd8-4421-b61f-62ffc77f07b0,Madison (Indiana) Madison,MDN,Vereinigte Staaten|USA,int
18bde4cf-fd52-40f0-bc67-618e9f03502a,Middleton Island,MDO,Vereinigte Staaten|USA,int
c4be2b79-1a97-4bf1-af69-537d40eb485f,Mindiptana,MDP,Indonesien,int
7cab250f-07ec-4907-8877-4141f7ca9cba,Mar del Plata,MDQ,Argentinien,int
a717787e-296d-4ef5-a3e9-b9fd261fe7b9,Middle Caicos,MDS,Turks- und Caicosinseln,int
f4f46ec9-9f53-4f0f-a3ff-3a5b9c389402,Harrisburg (Pennsylvania)|Harrisburg,MDT,Vereinigte Staaten|USA,int
1cb18966-06d9-4590-b4ac-f51950187db4,Mendi,MDU,Papua-Neuguinea,int
029a7905-b505-4542-a1e3-e6b831d426de,Medouneu,MDV,Gabun,int
0033401d-8b36-42f3-98d8-d729a737bfc9,Chicago,MDW,Vereinigte Staaten|USA,int
8df66fba-2cf0-4357-a5f6-35850ee60a9d,Mercedes (Corrientes) Mercedes,MDX,Argentinien,int
b2632a13-6fa9-46db-9367-fdfbc52efc39,,MDY,Vereinigte Staaten|USA,int
433188db-c808-42b3-aca3-ea6de33d788a,Mendoza  Mendoza,MDZ,Argentinien,int
799edd64-8b92-46e4-a559-752eb78fa3d8,MacaéMacae,MEA,Brasilien,int
e5b3d7ef-d6ff-4eb2-8acc-04fb084011d7,Melbourne,MEB,Australien,int
6d587653-00b2-4267-b487-7506df1e7fc3,Manta (Ecuador),MEC,Ecuador,int
1d4c16ad-b4b0-450d-b7c0-955c47569c2f,Medina,MED,Saudi-Arabien,int
35a803a9-b0de-46e4-a714-83ffb8cbe6c3,Maré(Neukaledonien) Mare,MEE,Neukaledonien,int
47f23eee-1828-4df8-baa3-7a5bf84bedda,Melfi (Tschad) Melfi,MEF,Tschad,int
12b915b3-1d68-4366-a4d3-cfaf0bf36a74,Malanje,MEG,Angola,int
76206b53-6d36-4bb7-8ef3-0398f34ff0d5,Mehamn,MEH,Norwegen,int
c4eb248e-4bab-471e-80c9-45af5f505dd0,Meridian (Mississippi) Meridian,MEI,Vereinigte Staaten|USA,int
9645d6ee-f8ab-4e72-9b1e-df33682273aa,Meadville (Pennsylvania) Meadville,MEJ,Vereinigte Staaten|USA,int
f0840635-dacc-46bd-ab94-98a2cc6a2aae,Meknes,MEK,Marokko,int
d2dc3da3-ce32-481c-bbad-a32bc3f16145,Melbourne,MEL,Australien,int
3ab74bc0-8cd4-4196-b830-7977e6a8e552,Memphis (Tennessee) Memphis,MEM,Vereinigte Staaten|USA,int
41b9e713-885f-4d8e-9442-48dcc607ef53,Mende,MEN,Frankreich,int
679bb685-6b71-4ca8-8904-ef8f44a978a3,Manteo,MEO,Vereinigte Staaten|USA,int
33feea8d-9d61-4ac2-9208-24b58d2e19a4,Mersing,MEP,Malaysia,int
8ae64615-031c-442f-a2fd-6af163140175,Meulaboh,MEQ,Indonesien,int
b7af20ff-4269-43c9-a465-2b9c3cbbd141,Atwater (Kalifornien)|Atwater,MER,Vereinigte Staaten|USA,int
7d85ffef-4230-49c3-8bfa-ffab6497d1e7,Medan,MES,Indonesien,int
8714e2de-f8dc-4d11-8bed-c3ca64391b39,Moreton (Queensland) Moreton,MET,Australien,int
4ad1b632-16f4-4e70-8e75-83aa0d4d840e,Almeirim (Pará)|Almeirim,MEU,Brasilien,int
80b27045-6d19-4720-92bc-86bb10fa772e,Minden (Nevada) Minden,MEV,Vereinigte Staaten|USA,int
6b18896f-23f7-4e9f-a55d-1d2f6847d0a7,Mweka,MEW,Demokratische Republik Kongo,int
acf67fd0-ca09-4018-b5fe-daa20ef2017f,Mexiko-Stadt,MEX,Mexiko,int
5076e1a7-191b-4758-8adf-b8e64a042e16,Meghauli,MEY,Nepal,int
98abe5d8-507a-4945-a89b-0703ddd88c1a,Musina Messina,MEZ,Südafrika,int
0e26366c-a31e-4197-8e8e-2d8d06d39953,Mafia (Insel) Mafia Island,MFA,Tansania,int
85d91fd5-d9b5-4e4f-866d-76799f69659a,Monfort (Kolumbien) Monfort,MFB,Kolumbien,int
fc520100-e6ba-4f0a-b112-be138a726c2c,Mafeteng,MFC,Südafrika,int
cc362972-d2bc-4f21-92b5-ae3bbb4a7b81,Mansfield (Ohio) Mansfield,MFD,Vereinigte Staaten|USA,int
7c4b902a-578e-4abd-8b9d-6ce112f93009,McAllen,MFE,Vereinigte Staaten|USA,int
f50e4ac9-6b29-402b-8769-f83de4e379b3,Moanda,MFF,Gabun,int
376f5e69-d5ac-4411-be5b-31068cd2e2b5,Muzaffarabad,MFG,Pakistan,int
230c427d-cc17-4ce7-9b97-819aeb889bd4,Mesquite (Nevada) Mesquite,MFH,Vereinigte Staaten|USA,int
1b36b495-83e3-48f8-b0d3-bf4ceae7bc5a,Marshfield (Wisconsin) Marshfield,MFI,Vereinigte Staaten|USA,int
01ad2675-1827-45d7-95f3-35e32216467b,Moala,MFJ,Fidschi,int
2ba910a8-df80-4fac-b23c-87568398d364,Matsu-Inseln Matsu,MFK,Republik China|Taiwan,int
6d8715d9-2594-4d01-a3bc-b907fae83ad3,Mt. Full Stop,MFL,Australien,int
38380b29-4b15-4445-90bb-a9a94aac96f6,Macao,MFM,Volksrepublik China,int
264e20c5-5574-47f2-b783-27c16ae24fa9,Milford Sound,MFN,Neuseeland,int
db32b26b-65d3-412c-87f9-252774a62ba0,Manguna,MFO,Papua-Neuguinea,int
ac5b9953-5ecc-4712-bc8f-30998b569476,Manners Creek,MFP,Australien,int
2c04633e-d6ac-4e3f-bf8d-35a3eb9f368e,Maradi,MFQ,Niger,int
a77bc14b-a987-4434-9eab-c5595cbebac9,Medford (Oregon) Medford,MFR,Vereinigte Staaten|USA,int
fc04159e-79e5-4174-afac-890460dfee6c,Miraflores (Kolumbien) Miraflores,MFS,Kolumbien,int
cbbbc713-18f4-4407-a624-be058dea3013,Machu Picchu,MFT,Peru,int
793493e4-fe61-42f2-9ca9-528617d27f6f,Mfuwe,MFU,Sambia,int
c7f1e58b-2f72-4839-829f-aca79384b3e0,Melfa (Accomack County),MFV,Vereinigte Staaten|USA,int
7b90d498-7f31-4010-96b1-041c34ee4153,Magaruque,MFW,Mosambik,int
52bb6115-a026-4a47-84e2-66c09e578b3b,Meribel,MFX,Frankreich,int
efff7557-c5eb-4b7f-86d5-6071910e774d,Mayfaah,MFY,Jemen,int
271eec8a-6de4-4f76-8000-5cad66fc44ea,Mesalia,MFZ,Papua Neuguinea,int
5d7cc66e-025d-4a54-9e92-8605799a07fd,Managua,MGA,Nicaragua,int
e6fbfa09-ff8f-42bc-871c-070c090ec33f,Mount Gambier,MGB,Australien,int
4284a086-cb27-45b1-9d57-cedc3725f578,Michigan City (Indiana) Michigan City,MGC,Vereinigte Staaten|USA,int
eb3602d6-41d5-4c27-b668-585c444a4dd4,Magdalena (Beni) Magdalena,MGD,Bolivien,int
1d1b2b13-7f23-46b8-ba42-98f25ac7e4bc,Marietta (Georgia) Marietta,MGE,Vereinigte Staaten|USA,int
3f6b0f52-5350-4eb4-98d6-3d648996b86e,Maringá Maringa,MGF,Brasilien,int
32bdb458-da31-4248-be62-fd813ded7867,Margarina,MGG,Papua-Neuguinea,int
ea241cca-29bb-4c7a-93ec-4da6801bd7a3,Margate (Südafrika) Margate,MGH,Südafrika,int
1eac3643-2dc0-4626-a0b8-8be1060acf92,Matagorda (Texas) Matagorda,MGI,Vereinigte Staaten|USA,int
9a55f908-9d27-4f1c-85dd-f9fbf3fdec29,Montgomery (Town New York) Montgomery,MGJ,Vereinigte Staaten|USA,int
b94ee28b-5338-4560-8a74-d325e9013e7a,Mong Tong,MGK,Myanmar,int
bdc106da-65cb-44ec-b6df-a1feda0bb9a0,Mönchengladbach,MGL,Deutschland,int
8c789103-bc92-4086-aab4-4c25e4de4eec,Montgomery (Alabama) Montgomery,MGM,Vereinigte Staaten|USA,int
4cf5ecce-ea89-46e4-b508-2dd413c1ad3a,Maganque,MGN,Kolumbien,int
f6d4866a-3651-4a82-976c-81ddecf0cbac,Manea (Gabun) Manea,MGO,Gabun,int
e5d29552-d0f8-4349-9712-1c158ffbd578,Manga (Salomonen) Manga,MGP,Salomonen,int
eee2b1fc-f4cf-4181-a856-7f51349d7e73,Mogadishu,MGQ,Somalia,int
7bdfca31-e245-42c9-b754-c464968230c8,Moultrie (Georgia) Moultrie,MGR,Vereinigte Staaten|USA,int
c91e2b1d-6de9-4343-8d2f-cd4b2380cfa4,Mangaia,MGS,Cookinseln,int
0aa11ebb-c71f-443d-af4e-5cb2601c8d29,Millingimbi,MGT,Australien,int
c74bc4bb-09e0-44f7-9a2c-8fa891d6779f,Manaung,MGU,Myanmar,int
92d87c2e-398d-4c0e-959a-580c8c9d546e,Margaret River (Western Australia) Margaret River,MGV,Australien,int
5aa9ab2a-1360-4650-9686-dff9ba3e8346,Morgantown (West Virginia) Morgantown,MGW,Vereinigte Staaten|USA,int
9217e9ed-812d-4b78-9d83-22943e387973,Moabi,MGX,Gabun,int
6cb98466-13bd-497a-a2dd-c76fa61b5964,Dayton (Ohio)|Dayton,MGY,Vereinigte Staaten|USA,int
ef36699d-96ba-424c-b828-92d3a2d80d2f,Myeik Myeik (Mergui),MGZ,Myanmar,int
26b8bf67-8dbf-4b30-95b3-cbdebd4bffde,Mahdia (Guyana) Mahdia,MHA,Guyana,int
91517495-0883-4157-b884-2d9ed28e1611,Auckland,MHB,Neuseeland,int
67ec6f17-708c-4e41-ab35-52d765fd15c7,Maschhad,MHD,Iran,int
5cf53dab-923d-44db-88c9-158c14fda50c,Mitchell (South Dakota) Mitchell,MHE,Vereinigte Staaten|USA,int
80c8f5e9-cc21-4e08-8064-604ada9134bc,Morichal,MHF,Kolumbien,int
3dc08a30-0557-49ee-a76e-2fd59bed63c7,Mannheim,MHG,Deutschland,int
e59b0612-c120-443f-a6c8-bb6c7ab7cb74,Marsh Harbour,MHH,Bahamas,int
8f8facec-e82a-4de0-b93c-c46f37e42de6,Musha (Insel) Musha,MHI,Dschibuti,int
914e193f-e97d-4e90-aea1-ac6adadd9884,Manhattan (Kansas) Manhattan,MHK,Vereinigte Staaten|USA,int
bc79760e-62b6-4946-b769-60614b463565,Marshall (Missouri) Marshall,MHL,Vereinigte Staaten|USA,int
7bc63f77-c11f-4d55-b5c4-81d07cdd3b70,Mullen (Nebraska) Mullen,MHN,Vereinigte Staaten|USA,int
3cc53dd1-d85f-4489-84b2-6ed5cafab93d,Mt. House,MHO,Australien,int
e2f04e6f-4e51-48a2-bdb1-5bd0f30cf190,Minsk,MHP,Weißrussland,int
f7e2d71f-c402-4b1e-b769-23859f7a8bbe,Mariehamn,MHQ,Finnland,int
e820ba5f-e5e7-4dfa-baca-36ad6849d5cd,Sacramento,MHR,Vereinigte Staaten|USA,int
30b3c88f-ed40-4b7b-ad10-4edf977b6183,Mount Shasta,MHS,Vereinigte Staaten|USA,int
3de7a26e-f855-4252-9a9e-579ea01fc44b,Manchester (New Hampshire) Manchester,MHT,Vereinigte Staaten|USA,int
0989bf3b-de49-4405-9e58-5d3f8eb4db44,Mount Hotham,MHU,Australien,int
1cf38143-7890-43c7-bf34-a3ed87d08902,Mojave (Kalifornien) Mojave,MHV,Vereinigte Staaten|USA,int
ed2da9a1-d6ec-4970-948c-e5680da0205b,Manihiki Island,MHX,Cookinseln,int
c484442b-59af-4c19-922a-b97b92ddd123,Morehead (Papua-Neuguinea) Morehead,MHY,Papua-Neuguinea,int
57451e6e-6bdd-4c83-9ed9-df1999b12013,Mildenhall (Suffolk) Mildenhall,MHZ,Vereinigtes Königreich|Großbritannien,int
d6a29063-c8bc-48b8-b666-f6da026ce32e,Miami,MIA,Vereinigte Staaten|USA,int
8cc31e7e-d335-4dda-9858-7019167fa368,Minot (North Dakota) Minot,MIB,Vereinigte Staaten|USA,int
62b98215-c14d-487d-9ad0-8aaa41f74324,Minneapolis,MIC,Vereinigte Staaten|USA,int
b57fae77-7188-4021-a721-77587723995c,Mérida (Mexiko) Merida,MID,Mexiko,int
962913b1-b5f5-4e09-8f73-024d004738a4,Muncie (Indiana) Muncie,MIE,Vereinigte Staaten|USA,int
0dd312e2-fb49-4218-9f64-37b3752633b7,Monahans,MIF,Vereinigte Staaten|USA,int
37007872-f899-4226-b9be-c6dda5168a80,Mianyang,MIG,China,int
1bc882ad-89a2-41ab-9bcb-26bdba414326,Mitchell Plateau,MIH,Australien,int
8610be8e-3460-4d12-82f5-1c169a1e8a86,Marília,MII,Brasilien,int
4e397231-3b21-4f48-a100-1194f7803d54,Mili,MIJ,,int
c4aef4bd-19ed-4f8a-821a-d99b215ee3db,Mikkeli,MIK,Finnland,int
4d85d679-c3c6-45da-8a91-4cbded187a84,Mailand,MIL,Italien,int
6d833b71-1e9f-4a70-a92a-94ba64ec7a5c,Merimbula,MIM,Australien,int
39812a32-92b3-4605-a752-01f3badd8312,Minnipa,MIN,Australien,int
b93f5757-2680-424d-81f2-c3c4a57a8ebe,Miami (Oklahoma) Miami,MIO,Vereinigte Staaten|USA,int
16a823fc-c0bc-4ee9-92e4-d211444b01c9,Mitzpe Ramon,MIP,Israel,int
984c058d-87ef-44a9-8554-538f48c96d55,Omaha,MIQ,Vereinigte Staaten|USA,int
234c2c05-bdfc-40a8-b0d8-9551e0a3edb3,Monastir (Tunesien) Monastir,MIR,Tunesien,int
2df6e8d5-c1a7-4d55-804f-0564d2eed5e5,Misima,MIS,Papua-Neuguinea,int
1281d6e6-3952-447b-bd56-2362838bc8d2,Shafter (Kalifornien)|Shafter,MIT,Vereinigte Staaten|USA,int
6265b838-cf0e-42d1-9bc1-9a69f944a51d,Maiduguri,MIU,Nigeria,int
196a6d18-efb1-40c7-bd3a-b3f45c41bc7f,Millville (New Jersey) Millville,MIV,Vereinigte Staaten|USA,int
c397c558-33bf-4e7a-9748-c9a256a3f87a,Marshalltown,MIW,Vereinigte Staaten|USA,int
183052ba-1442-46b7-8670-f4f73217034e,Miriti,MIX,Kolumbien,int
11272904-895d-4f75-a14c-4e504e6a851f,Mainoru,MIZ,Australien,int
33beb864-884d-48a0-8a82-c8e5492d8d0a,Manja (Madagaskar) Manja,MJA,Madagaskar,int
e77bd0d3-5616-4ec5-996a-2b225a83d099,Mejit,MJB,Palau,int
49b9ebcf-d344-447b-bec0-49596ce44743,Man (Elfenbeinküste) Man,MJC,Elfenbeinküste,int
f560d8a2-82ea-471c-8cbe-ac8b013b0c21,Mohenjo-Daro Mohenjodaro,MJD,Pakistan,int
850e098d-e4a7-4be8-b6dc-91f66cd23ee0,Majkin,MJE,Marshallinseln,int
6eaee195-c6d0-4bcc-9488-4950e39e9287,MosjÃ¸en,MJF,Norwegen,int
a7801b84-a6a6-4cf5-a81e-e7d7bf0250fa,Mayajiqua,MJG,Kuba,int
91094bd6-8fd7-4b68-8d96-8444c1f9612c,Majma (Saudi-Arabien) Majma,MJH,Saudi-Arabien,int
7e66eab6-bd93-493a-a974-19c8c9bb2d27,Tripolis,MJI,Libyen,int
a87a77ec-8b18-4a1c-ac47-9c9c8c2a077f,Moki (Papua-Neuguinea) Moki,MJJ,Papua-Neuguinea,int
32a1d60d-c0e1-4d91-bc89-89ef884a4797,Monkey Mia,MJK,Australien,int
2c6bbcd4-5f67-403e-83e5-2b545c6802d1,Mouila,MJL,Gabun,int
ff1257c8-ad7f-4d09-8595-682e20f8e361,Mbuji-Mayi,MJM,Demokratische Republik Kongo,int
ca071547-1bb2-433e-acee-8f849ef8d25e,Mahajanga,MJN,Madagaskar,int
3399e735-57c6-4eca-ab5e-a291becd86ea,Manjimup,MJP,Australien,int
438d5484-bc34-4a8f-abe7-daa265e1c0bf,Jackson (Minnesota)|Jackson,MJQ,Vereinigte Staaten|USA,int
8abcf4a4-5d81-496e-85a3-188e5c9e5431,Miramar (Buenos Aires) Miramar,MJR,Argentinien,int
2c2ed857-524b-4147-a08e-7ffdc2c9d071,Maganja da Costa,MJS,Mosambik,int
5bcf470e-b9b5-4a13-88d4-3456a738df00,Mytilini,MJT,Griechenland,int
62de677a-4949-45ee-bcdf-295c94ab4273,Mamuju,MJU,Indonesien,int
8152be0e-5572-4560-9885-4b8153267469,Murcia  Murcia,MJV,Spanien,int
9561e643-5f5e-4654-8448-4876658d7a75,Mangunjaya,MJY,Indonesien,int
563bc228-5abe-4176-99b6-31e00ebd48db,Mirny (Sacha) Mirnyy,MJZ,Russland,int
57ff3227-13a0-4dc3-9424-43bb26e94c59,Marianske Lazne,MKA,Tschechien,int
b6974788-4721-4542-9d07-cbd3a77616ca,Mekambo,MKB,Gabun,int
64fede42-3d80-4683-b802-af12a12793e8,Kansas City (Missouri)|Kansas City,MKC,Vereinigte Staaten|USA,int
5af1979f-1eff-4cec-9df4-90d751efb5d2,Chagni,MKD,Äthiopien,int
3424028c-f299-44d7-8d3b-ee524965667f,Milwaukee,MKE,Vereinigte Staaten|USA,int
db74108c-ee21-430a-bc93-82c0d8ea6070,Columbus (Georgia)|Columbus,MKF,Vereinigte Staaten|USA,int
7ce90a96-3750-46f0-8eae-87c4fdbd2cdb,Muskegon,MKG,Vereinigte Staaten|USA,int
ccc93d24-5002-43fa-9907-59cda013c90a,Mokhotlong,MKH,Lesotho,int
38fbbbe6-cb50-4931-8edc-46a1ad130623,Mboki,MKI,Zentralafrikanische Republik,int
64ee1635-11f6-41d9-bb6a-d3700984a416,Makoua,MKJ,Republik Kongo,int
aad6793a-cc8b-475f-8ce8-a532c84c6eb3,Kaunakakai,MKK,Vereinigte Staaten|USA,int
6a709347-757c-4e0e-a012-397d813153c7,Jackson (Tennessee)|Jackson,MKL,Vereinigte Staaten|USA,int
1ce03c40-5117-40e8-bd4b-6a7dcb80315e,Mukah,MKM,Malaysia,int
1bdc7a20-5ed0-4e7d-b247-a540bf71f108,Malekolon,MKN,Papua-Neuguinea,int
2747c97b-0429-4de5-aa36-3e01302153a3,Muskogee (Oklahoma) Muskogee,MKO,Vereinigte Staaten|USA,int
9431c839-47e7-4bb7-8402-ebcbde8f11bb,Makemo,MKP,Französisch-Polynesien,int
3d3aa777-3add-4ebb-858e-ad6dd6766450,Merauke,MKQ,Indonesien,int
7c59efe9-0d87-490c-a360-7fb1e20b10c8,Meekatharra,MKR,Australien,int
c44bf03f-d441-484b-ae42-444f920f2c32,Mekane Salem,MKS,Äthiopien,int
4b4888aa-89b2-4ba5-bf67-dfb4ec35950d,Mankato,MKT,Vereinigte Staaten|USA,int
38bd6b14-6336-42f3-aebe-ab09e0bf4406,Makokou,MKU,Gabun,int
a400bfe7-0a96-418d-95e8-825733dd770f,Mount Cavenagh,MKV,Australien,int
5bd1cec6-693c-428d-ab1e-80507c1ad86f,Manokwari,MKW,Indonesien,int
eec0725c-7037-4764-9c8c-34207607749b,Al-Mukalla Mukalla,MKX,Jemen,int
f5d0d481-b91b-44c4-81b0-b014b550a2de,Mackay (Queensland) Mackay,MKY,Australien,int
80bcdf02-3c4b-45c2-acbb-305747915848,Malakka,MKZ,Malaysia,int
b3867fd0-0ee5-40e0-b204-cdb64f217250,Luqa,MLA,Malta,int
3ee7ba4b-bc95-4163-b0b7-c3b42172f277,Melbourne (Florida) Melbourne,MLB,Vereinigte Staaten|USA,int
396b3842-27db-49e0-b016-b7eb40297f24,McAlester,MLC,Vereinigte Staaten|USA,int
5829aa53-84a4-4baf-9e4e-ffdf3cb6771e,Malad City,MLD,Vereinigte Staaten|USA,int
a616478e-0a68-4005-8e5f-70c5dc6eba37,Malé,MLE,Malediven,int
6a6890ae-a8d2-4945-9136-7a7982e032c8,Milford (Utah) Milford,MLF,Vereinigte Staaten|USA,int
93759ab4-6bb3-4429-8704-42b6cf510573,Malang,MLG,Indonesien,int
a8a74c4a-f601-4543-8a27-1ce782cc48de,Basel/Mülhausen (Elsass) Mülhausen,MLH,Schweiz/Frankreich,int
b05a9a18-6ae3-43ed-95fd-0f4cde57ba87,Moline (Illinois) Moline,MLI,Vereinigte Staaten|USA,int
38482cd6-4628-45f3-8cbd-f672aaf7effa,Milledgeville (Georgia) Milledgeville,MLJ,Vereinigte Staaten|USA,int
101dc09b-3605-43ff-a417-887c456a8df0,Malta,MLK,Vereinigte Staaten|USA,int
3851638b-c43f-4fa7-8ba1-c5d81eb74273,Marshall (Alaska) Marshall,MLL,Vereinigte Staaten|USA,int
a7038390-e4f0-4ffd-9c54-42e7babb42e7,Morelia,MLM,Mexiko,int
258e894a-a1cd-4a9a-aaed-49bdf82a92a5,Melilla,MLN,Spanien,int
03f74ca5-1fcb-47bf-b62d-e1746f606ea1,Milos,MLO,Griechenland,int
77817334-fe4b-4999-a7ec-89a7c4ff1170,Malabang,MLP,Philippinen,int
3c918ca7-d1c2-4023-95c8-63ab433b7f33,Malalaua,MLQ,Papua-Neuguinea,int
5094aca6-d570-45d9-b879-5b87ef5f2624,Millicent (South Australia) Millicent,MLR,Australien,int
71b51dc4-0bc1-4c5d-8062-a3696df65071,Miles City (Montana) Miles City,MLS,Vereinigte Staaten|USA,int
937900b8-37f6-465c-ba80-4673756f49e6,Millinocket,MLT,Vereinigte Staaten|USA,int
e2be5794-438d-4263-9415-0044ac7cd9fb,Monroe (Louisiana) Monroe,MLU,Vereinigte Staaten|USA,int
72b39bca-c1b1-40ec-9d09-f4ebce5141c8,Merluna,MLV,Australien,int
8bb6f5b7-ffb4-408a-b4a3-042096552168,Monrovia,MLW,Liberia,int
4406cd6b-6309-4806-9417-b4c0496bc0cb,Malatya,MLX,Türkei,int
49728baf-6181-44c9-bf66-a471d5a9595b,Manley Hot Springs,MLY,Vereinigte Staaten|USA,int
89462423-dd77-4e32-9573-625f54a45fc0,Melo,MLZ,Uruguay,int
cc686b5b-fc8c-404b-acb8-8dbc45b0f886,Åzora,MMB,Japan,int
2be7bfc2-9958-4ea4-80e7-b804679a0fc2,Ciudad Mante,MMC,Mexiko,int
cc362869-b7d4-45d8-b60c-c4fecf0d2d94,Minami Daito Jima,MMD,Japan,int
d656ffb7-e784-4a50-a003-f4acb5ffd14c,Darlington|Darlington (Teesside),MME,Vereinigtes Königreich|Großbritannien,int
de4a943e-dcbf-4912-8949-f7718dc7920d,Mamfe,MMF,Kamerun,int
0d831bd6-6183-41e3-87ab-6e4a7019117e,Mount Magnet,MMG,Australien,int
94821116-43bb-4334-ac9b-4bb136985f4d,Mammoth Lakes (Kalifornien) Mammoth Lakes,MMH,Vereinigte Staaten|USA,int
e9df098f-bd6c-4def-a4e3-86ce0894a32b,Athens (Tennessee)|Athens,MMI,Vereinigte Staaten|USA,int
1f7b0b39-9201-4590-9335-4d31e44dbc22,Matsumoto,MMJ,Japan,int
685a4589-2b22-430f-b405-6bcd05d810b5,Murmansk,MMK,Russland,int
0927ca66-5d91-4e5d-9b92-61e59f6c5eff,Marshall (Minnesota) Marshall,MML,Vereinigte Staaten|USA,int
11ad39c7-a992-490c-8777-76bc97488a17,Middlemount,MMM,Australien,int
41e12520-5789-4610-890a-bb600b06e2f9,Stow (Massachusetts)|Stow,MMN,Vereinigte Staaten|USA,int
fdad18d6-1586-4a94-a8ca-aaf47f89b3b1,Maio,MMO,Kap Verde,int
0d96b689-491f-40e4-b970-db7d0e074351,Mompus,MMP,Kolumbien,int
a72a3c8c-402b-4630-8b55-89f4618fbafb,M'Bala,MMQ,Sambia,int
cb192101-960a-4c77-a95f-6d3f4edfc427,Austin (Texas)|Austin,MMR,Vereinigte Staaten|USA,int
396e1237-7bbc-4c2d-a13d-f65dabb2a1d4,Marks (Mississippi) Marks,MMS,Vereinigte Staaten|USA,int
4fd3e49d-5067-4c42-ab5a-8a4c8c1f5bfb,Eastover (South Carolina)|Eastover,MMT,Vereinigte Staaten|USA,int
d945ec3a-118f-435e-95ff-39d5491e12ee,Morristown (New Jersey) Morristown,MMU,Vereinigte Staaten|USA,int
40f714db-2f29-4899-bdcf-5cfaffc08aa6,Moma (Mosambik) Moma,MMW,Mosambik,int
a403d4d7-31bc-4c26-9131-b805f23cb4e0,Malmö,MMX,Schweden,int
13d4c51a-30f2-4683-9a5b-7a150eb94a59,Miyakojima (Okinawa) Miyako Jima,MMY,Japan,int
a2f436bd-6347-485b-b278-2c10b5da4c82,Maimana,MMZ,Afghanistan,int
da3edc8a-c337-4bd2-942f-16f890bdeaf5,Melangguane,MNA,Indonesien,int
887bc04b-6162-4660-b79a-1ff982c8f65e,Moanda (Kongo) Moanda,MNB,Demokratische Republik Kongo,int
4b5d1f94-fb47-4695-a195-d03e7aebf63e,Nacala,MNC,Mosambik,int
c7f3c99f-6697-4fd1-9f0f-21c340c2d8d9,Medina (Kolumbien) Medina,MND,Kolumbien,int
bf8e7a2f-99fd-4e3e-a12a-0ff94c74a2a7,Mungeranie,MNE,Australien,int
4c781e46-deaf-4b6f-9066-2130192717af,Mana (Fidschi) Mana,MNF,Fidschi,int
3848d8f3-9e60-4ec3-b57f-3df27180f312,Maningrida,MNG,Australien,int
a85f0d30-b620-42fb-b661-b8dfd3f89b51,Polonnaruwa,MNH,Sri Lanka,int
ef570ac6-f182-479e-8cd6-c81f2ef433a3,Montserrat,MNI,Britische Ãberseegebiete,int
1625cb77-02c1-4137-ab33-7e5344c7858e,Mananjary,MNJ,Madagaskar,int
094ad55f-a661-40d3-b310-a714b9ba06d6,Maiana,MNK,Kiribati,int
5ecc74cc-fc33-43b6-a2d9-8d49d22ac9ec,Manila,MNL,Philippinen,int
ddbcea7a-7cd8-410e-889c-48ec59962275,Menominee (Michigan) Menominee,MNM,Vereinigte Staaten|USA,int
965db917-4ef2-487c-9466-f018f177bfe1,Marion (Ohio) Marion,MNN,Vereinigte Staaten|USA,int
76719f0e-28d7-4a47-8ee9-81f776057da9,Manono (Kongo) Manono,MNO,Demokratische Republik Kongo,int
9bd44069-bdfd-45d0-9bc8-2e2b8cbbaee0,Maron (Insel) Maron,MNP,Papua-Neuguinea,int
aab7406b-f0ae-4933-86d3-0329a40553ef,Monto,MNQ,Australien,int
